,id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta,genero,minutos,horas,dia,mes
2395900,23830618,610,2024-11-11 20:56:26,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 21:06:36,308,251 - Solar de la Abadía,Maure 1819,-58.436752000000006,-34.567633,662005.0,ICONIC,OTHER,56,11,20,11
2396258,23830619,1239,2024-11-11 20:56:30,488,234 - AVENIDA TRIUNVIRATO,Av. Triunvirato 5752,-58.49521839999999,-34.5657087,2024-11-11 21:17:09,486,220 - PLAZA FELIX LIMA,RAMALLO 2200,-58.47056989999999,-34.5420905,789951.0,ICONIC,MALE,56,11,20,11
2395186,23830620,559,2024-11-11 20:56:32,382,204 - Biarritz,Biarritz 2403,-58.47725521899702,-34.60543081369964,2024-11-11 21:05:51,381,274 - Gavilán,Gavilán 1200,-58.4658836,-34.6162466,193944.0,FIT,FEMALE,56,11,20,11
2789486,23830621,28,2024-11-11 20:56:42,324,280 - JURAMENTO,5209 Juramento,-58.4840556,-34.578933,2024-11-11 20:57:10,324,280 - JURAMENTO,5209 Juramento,-58.4840556,-34.578933,303238.0,FIT,MALE,56,11,20,11
2395769,23830622,1462,2024-11-11 20:56:46,379,390 - De Los Ombues,Av. de los Ombúes 300,-58.4281,-34.5602,2024-11-11 21:21:08,323,240 - ECHEVERRIA,1981 Vidal,-58.459298,-34.565409,941778.0,FIT,MALE,56,11,20,11
2347646,23830623,22,2024-11-11 20:56:46,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 20:57:08,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1152387.0,FIT,FEMALE,56,11,20,11
2844246,23830624,1536,2024-11-11 20:56:50,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 21:22:26,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,976469.0,FIT,FEMALE,56,11,20,11
2211236,23830625,21,2024-11-11 20:56:55,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 20:57:16,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,1059105.0,FIT,MALE,56,11,20,11
2754187,23830626,1453,2024-11-11 20:56:59,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,2024-11-11 21:21:12,101,101 - Fitz Roy,Fitz Roy  1092 & Loyola,-58.4424397,-34.5891857,123294.0,FIT,FEMALE,56,11,20,11
2395536,23830627,357,2024-11-11 20:57:01,92,092 - Salcedo,2908 Salcedo & Dean Funes,-58.4053386,-34.6316444,2024-11-11 21:02:58,21,021 - Parque Patricios,Iguazu & Uspallata,-58.406432,-34.640111,419769.0,FIT,MALE,57,11,20,11
2396179,23830628,2379,2024-11-11 20:57:04,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,2024-11-11 21:36:43,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1249583.0,FIT,FEMALE,57,11,20,11
2396038,23830629,2166,2024-11-11 20:57:04,558,236 - UBA SOCIALES,Santiago del Estero 1029 ,-58.384386,-34.620233,2024-11-11 21:33:10,227,188 - Aranguren,Dr. Juan Felipe Aranguren 131,-58.43276297,-34.61036075,890131.0,ICONIC,MALE,57,11,20,11
2395672,23830630,1358,2024-11-11 20:57:12,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,2024-11-11 21:19:50,13,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,41623.0,ICONIC,MALE,57,11,20,11
2164058,23830631,2,2024-11-11 20:57:13,122,122 - COSTA RICA,COSTA RICA 4060,-58.41981629999999,-34.5915614,2024-11-11 20:57:15,255,374 - Puan,Yerbal 1290,-58.448547000000005,-34.622092,677898.0,FIT,MALE,57,11,20,11
2788337,23830632,552,2024-11-11 20:57:21,135,135 - MARCELO T. DE ALVEAR,Esmeralda & Paraguay,-58.378363,-34.5976425,2024-11-11 21:06:33,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,42599.0,FIT,MALE,57,11,20,11
2844151,23830633,649,2024-11-11 20:57:27,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,2024-11-11 21:08:16,261,272 - Plaza Bruno Giordano,Bruno Giordano&Neuquen,-58.440584,-34.616151,354957.0,FIT,OTHER,57,11,20,11
2791481,23830634,415,2024-11-11 20:57:27,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,2024-11-11 21:04:22,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,964606.0,FIT,FEMALE,57,11,20,11
2854198,23830635,718,2024-11-11 20:57:32,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,2024-11-11 21:09:30,219,140 - Las Casas,Metan 3661,-58.4156332,-34.6360274,570980.0,FIT,FEMALE,57,11,20,11
2211235,23830636,21,2024-11-11 20:57:34,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 20:57:55,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,1059105.0,FIT,MALE,57,11,20,11
2788482,23830638,567,2024-11-11 20:57:35,324,280 - JURAMENTO,5209 Juramento,-58.4840556,-34.578933,2024-11-11 21:07:02,349,232 - Sucre y Martinez,Mcal. Antonio José de Sucre 3515,-58.4663122,-34.5703869,303238.0,FIT,MALE,57,11,20,11
2056251,23830637,518,2024-11-11 20:57:37,82,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,2024-11-11 21:06:15,261,272 - Plaza Bruno Giordano,Bruno Giordano&Neuquen,-58.440584,-34.616151,641896.0,ICONIC,MALE,57,11,20,11
2753777,23830639,1549,2024-11-11 20:57:40,213,136 - Acevedo,Acevedo y Padilla,-58.442685,-34.599659,2024-11-11 21:23:29,512,195 - PARQUE CHAS,Av. De los Incas 4535,-58.47505689999999,-34.5816148,487383.0,FIT,FEMALE,57,11,20,11
2788215,23830640,1108,2024-11-11 20:57:45,6,006 - Parque Lezama,"Avenida Martin Garcia, 295",-58.369758,-34.628526,2024-11-11 21:16:13,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,125749.0,ICONIC,MALE,57,11,20,11
2210441,23830641,412,2024-11-11 20:57:59,468,084 - TEATRO PICADERO,Riobamba 403,-58.39373749999999,-34.6042288,2024-11-11 21:04:51,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,1054984.0,FIT,MALE,57,11,20,11
2211238,23830642,22,2024-11-11 20:58:04,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 20:58:26,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,1059105.0,FIT,MALE,58,11,20,11
2843708,23830643,1058,2024-11-11 20:58:04,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,2024-11-11 21:15:42,70,070 - ARAOZ,1413 Araoz & Gorriti CABA,-58.4260597,-34.5926862,1243911.0,ICONIC,FEMALE,58,11,20,11
2346815,23830644,531,2024-11-11 20:58:08,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,2024-11-11 21:06:59,434,247 - PLAZA LUCIO DEMARE,O`Higgins 3750,-58.465140000000005,-34.54569,1201894.0,FIT,MALE,58,11,20,11
2767571,23830645,303,2024-11-11 20:58:12,118,118 - MEXICO,Saavedra & Mexico,-58.4026531,-34.6170196,2024-11-11 21:03:15,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,884744.0,FIT,MALE,58,11,20,11
2788526,23830646,2460,2024-11-11 20:58:17,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 21:39:17,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,1187554.0,ICONIC,MALE,58,11,20,11
2753369,23830647,401,2024-11-11 20:58:20,257,264 - Plaza Marcos Sastre,Miller & Monroe,-58.48123600000001,-34.570825,2024-11-11 21:05:01,386,277 - Coghlan,2647 Estomba,-58.4759,-34.5654,1179088.0,FIT,MALE,58,11,20,11
2346725,23830648,1414,2024-11-11 20:58:27,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 21:22:01,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,744140.0,FIT,MALE,58,11,20,11
2050216,23830649,819,2024-11-11 20:58:31,257,264 - Plaza Marcos Sastre,Miller & Monroe,-58.48123600000001,-34.570825,2024-11-11 21:12:10,77,109 - ESTACION PUEYRREDON,Bolivia 5071,-58.501487,-34.581135,1179099.0,FIT,MALE,58,11,20,11
2395655,23830650,1942,2024-11-11 20:58:32,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,2024-11-11 21:30:54,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,762743.0,FIT,MALE,58,11,20,11
2346227,23830651,561,2024-11-11 20:58:34,534,081 - PARQUE DE LAS CIENCIAS,Soler 5300 ,-58.42997930000001,-34.5829625,2024-11-11 21:07:55,70,070 - ARAOZ,1413 Araoz & Gorriti CABA,-58.4260597,-34.5926862,1077502.0,FIT,MALE,58,11,20,11
2767414,23830652,1085,2024-11-11 20:58:35,458,219 - Parque Chacabuco II,AV. ASAMBLEA 1400,-58.44400690036917,-34.63642574842393,2024-11-11 21:16:40,371,269 - Plaza De La Misericordia,LAUTARO 400,-58.45534000000001,-34.6317,1230403.0,FIT,MALE,58,11,20,11
2210003,23830653,819,2024-11-11 20:58:37,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 21:12:16,120,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.409287600000006,-34.617509,1059105.0,FIT,MALE,58,11,20,11
2347578,23830654,595,2024-11-11 20:58:53,418,345 - Plaza Mafalda,Conde & Concepción Arenal,-58.44458039999999,-34.5809383,2024-11-11 21:08:48,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,243228.0,FIT,FEMALE,58,11,20,11
2164299,23830656,1081,2024-11-11 20:58:54,458,219 - Parque Chacabuco II,AV. ASAMBLEA 1400,-58.44400690036917,-34.63642574842393,2024-11-11 21:16:55,371,269 - Plaza De La Misericordia,LAUTARO 400,-58.45534000000001,-34.6317,1097684.0,FIT,FEMALE,58,11,20,11
2346176,23830655,1372,2024-11-11 20:58:54,537,389 - Av. ELCANO,Av. ELCANO 3000,-58.45806148960133,-34.57080828710083,2024-11-11 21:21:46,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,1241876.0,FIT,MALE,58,11,20,11
2346849,23830657,3372,2024-11-11 20:58:58,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 21:55:10,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,1152387.0,FIT,FEMALE,58,11,20,11
2767652,23830658,640,2024-11-11 20:59:01,93,093 - CARLOS CALVO,Sarandi 1010,-58.3944635,-34.620798,2024-11-11 21:09:41,163,163 - ONCE II,Bartolome Mitre & Av. Puyrredon,-58.4064308,-34.6095663,1190756.0,FIT,MALE,59,11,20,11
2791263,23830660,1407,2024-11-11 20:59:04,515,294 - PLAZOLETA RÍO DE LA PLATA,Av. Sarmiento 500,-58.41465533223048,-34.57424606980564,2024-11-11 21:22:31,54,054 - Acuña de Figueroa,Lavalle 4015,-58.422069400000005,-34.5982097,1212160.0,FIT,FEMALE,59,11,20,11
2844099,23830661,974,2024-11-11 20:59:05,458,219 - Parque Chacabuco II,AV. ASAMBLEA 1400,-58.44400690036917,-34.63642574842393,2024-11-11 21:15:19,371,269 - Plaza De La Misericordia,LAUTARO 400,-58.45534000000001,-34.6317,1076329.0,ICONIC,FEMALE,59,11,20,11
2788690,23830662,283,2024-11-11 20:59:18,231,384 - PLAZA BENITO NAZAR,VALENTIN VIRASORO 1349,-58.445999589,-34.60511787,2024-11-11 21:04:01,213,136 - Acevedo,Acevedo y Padilla,-58.442685,-34.599659,415588.0,FIT,MALE,59,11,20,11
2056780,23830663,22,2024-11-11 20:59:42,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 21:00:04,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,1248239.0,ICONIC,FEMALE,59,11,20,11
2395993,23830664,707,2024-11-11 20:59:47,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 21:11:34,277,292 - PLAZA BOLIVIA,Olleros Av. & Del Libertador Av.,-58.436115,-34.563539,1234467.0,FIT,FEMALE,59,11,20,11
2164328,23830665,841,2024-11-11 20:59:48,172,172 - BRASIL,BRASIL&DEFENSA,-58.371082,-34.625426,2024-11-11 21:13:49,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,1097421.0,ICONIC,MALE,59,11,20,11
2789484,23830666,42,2024-11-11 20:59:52,13,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,2024-11-11 21:00:34,13,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,1215362.0,FIT,MALE,59,11,20,11
2056779,23830667,22,2024-11-11 21:00:15,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,2024-11-11 21:00:37,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,849831.0,FIT,FEMALE,0,11,21,11
2753995,23830668,1244,2024-11-11 21:00:26,237,302 - ESTACION VILLA LURO,Virgilio 90,-58.501355258102926,-34.63670935917866,2024-11-11 21:21:10,474,224 - BAIGORRIA,Baigorria 4101,-58.50301999999999,-34.6108915,387202.0,ICONIC,FEMALE,0,11,21,11
2056776,23830669,22,2024-11-11 21:00:30,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 21:00:52,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,1248239.0,ICONIC,FEMALE,0,11,21,11
2844397,23830670,717,2024-11-11 21:00:48,187,261 - QUINTEROS LIDORO,"1483 Quinteros, Lidoro J. Av.",-58.45089699999999,-34.552571,2024-11-11 21:12:45,416,257 - Plaza Francisco Ramirez,"2700 Pedraza, Manuela",-58.469133,-34.553262,991138.0,ICONIC,MALE,0,11,21,11
2767353,23830671,425,2024-11-11 21:00:50,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,2024-11-11 21:07:55,38,038 - Plaza Libertad,Cerrito 990 y Av. Marcelo T. De Alvear,-58.382840300000005,-34.5970497,772174.0,ICONIC,MALE,0,11,21,11
2789483,23830672,22,2024-11-11 21:00:52,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,2024-11-11 21:01:14,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,127738.0,FIT,MALE,0,11,21,11
2789482,23830673,22,2024-11-11 21:00:53,342,218 - Campana,1523 Campana,-58.484297,-34.616813,2024-11-11 21:01:15,342,218 - Campana,1523 Campana,-58.484297,-34.616813,834181.0,FIT,FEMALE,0,11,21,11
2854330,23830675,47,2024-11-11 21:00:54,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 21:01:41,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,671898.0,FIT,MALE,0,11,21,11
2788684,23830674,1329,2024-11-11 21:00:55,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 21:23:04,13,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,1218450.0,ICONIC,MALE,0,11,21,11
2050383,23830676,2342,2024-11-11 21:00:59,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,2024-11-11 21:40:01,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,849831.0,FIT,FEMALE,0,11,21,11
2853944,23830677,1510,2024-11-11 21:01:01,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 21:26:11,433,273 - Plazoleta Colombia,1619 Brandsen,-58.373726000000005,-34.637697,67180.0,ICONIC,MALE,1,11,21,11
2767259,23830679,634,2024-11-11 21:01:09,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 21:11:43,277,292 - PLAZA BOLIVIA,Olleros Av. & Del Libertador Av.,-58.436115,-34.563539,1133609.0,ICONIC,MALE,1,11,21,11
2347140,23830680,816,2024-11-11 21:01:12,71,071 - CERRITO,Libertad & lavalle,-58.383355900000005,-34.6026673,2024-11-11 21:14:48,71,071 - CERRITO,Libertad & lavalle,-58.383355900000005,-34.6026673,1133486.0,FIT,MALE,1,11,21,11
2395516,23830681,2101,2024-11-11 21:01:14,547,023 - ALMAGRO,México 4000,-58.422097,-34.620169,2024-11-11 21:36:15,375,301 - Arregui Y Terrada,2793 Arregui,-58.484812116143225,-34.604597356692906,157820.0,FIT,FEMALE,1,11,21,11
2753825,23830682,493,2024-11-11 21:01:15,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,2024-11-11 21:09:28,38,038 - Plaza Libertad,Cerrito 990 y Av. Marcelo T. De Alvear,-58.382840300000005,-34.5970497,880162.0,FIT,MALE,1,11,21,11
2055898,23830683,747,2024-11-11 21:01:16,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,2024-11-11 21:13:43,165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,759804.0,FIT,MALE,1,11,21,11
2056441,23830684,795,2024-11-11 21:01:23,408,364 - CERRETTI Y MANUELA PEDRAZA,Ceretti 3407,-58.50025,-34.56912,2024-11-11 21:14:38,77,109 - ESTACION PUEYRREDON,Bolivia 5071,-58.501487,-34.581135,886210.0,FIT,FEMALE,1,11,21,11
2210444,23830685,392,2024-11-11 21:01:27,473,216 - EMILIO LAMARCA,EMILIO LAMARCA 2066,-58.4933583,-34.6134032,2024-11-11 21:07:59,241,348 - Villa del Parque,"Gutierrez, Ricardo 3105",-58.494123,-34.600874,1120536.0,FIT,MALE,1,11,21,11
2346976,23830686,840,2024-11-11 21:01:37,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 21:15:37,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,1249621.0,FIT,MALE,1,11,21,11
2396118,23830687,2,2024-11-11 21:01:51,82,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,2024-11-11 21:01:53,255,374 - Puan,Yerbal 1290,-58.448547000000005,-34.622092,1075960.0,FIT,FEMALE,1,11,21,11
2789022,23830688,1304,2024-11-11 21:01:56,13,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,2024-11-11 21:23:40,519,053 - AV. DEL LIBERTADOR ,Av. Del Libertador 100,-58.375442711639394,-34.59291496187579,1215362.0,ICONIC,MALE,1,11,21,11
2767219,23830689,884,2024-11-11 21:01:57,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 21:16:41,85,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,1232269.0,FIT,MALE,1,11,21,11
2844392,23830690,1641,2024-11-11 21:01:59,308,251 - Solar de la Abadía,Maure 1819,-58.436752000000006,-34.567633,2024-11-11 21:29:20,104,104 - Federico Lacroze,Av. Guzman 1100 & Av. Corrientes,-58.45521200000001,-34.587617,1122240.0,ICONIC,FEMALE,1,11,21,11
2791596,23830691,2019,2024-11-11 21:02:00,361,258 - Plaza J.J. Paso,1399 Moldes,-58.453608,-34.569187,2024-11-11 21:35:39,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,127738.0,FIT,MALE,2,11,21,11
2754169,23830692,1867,2024-11-11 21:02:05,566,306 - PLAZA RAVIGNANI,Cnel. Ramón Lista 5200,-58.52286099999999,-34.61325,2024-11-11 21:33:12,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,680566.0,FIT,MALE,2,11,21,11
2853763,23830693,729,2024-11-11 21:02:22,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,2024-11-11 21:14:31,268,399 - GARCIA DEL RIO,Av. García del Río 3182,-58.477,-34.5503,1100715.0,FIT,OTHER,2,11,21,11
2346439,23830694,289,2024-11-11 21:02:24,134,134 - SOLDADO DE LA FRONTERA,Ana Díaz 5899,-58.468952,-34.683188,2024-11-11 21:07:13,548,051 - PLAZA SUDAMERICA,Av. Piedrabuena 4901,-58.475178,-34.687767,1157063.0,ICONIC,MALE,2,11,21,11
2853956,23830695,409,2024-11-11 21:02:27,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,2024-11-11 21:09:16,219,140 - Las Casas,Metan 3661,-58.4156332,-34.6360274,706067.0,FIT,MALE,2,11,21,11
2791677,23830696,724,2024-11-11 21:02:31,527,068 - AV. CORDOBA,Av. Cordoba 5403,-58.43838599999999,-34.588727,2024-11-11 21:14:35,364,381 - Matienzo Y Arce,Teniente Benjamín Matienzo 1998,-58.43558,-34.570161,454619.0,FIT,OTHER,2,11,21,11
2211177,23830697,854,2024-11-11 21:02:33,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,2024-11-11 21:16:47,284,229 - RIGLOS,1019 Riglos,-58.435056,-34.631018,838180.0,FIT,FEMALE,2,11,21,11
2210806,23830698,1622,2024-11-11 21:02:35,502,296 - SAN ISIDRO LABRADOR,Av. San Isidro Labrador 4850,-58.4752251,-34.5406752,2024-11-11 21:29:37,260,371 - Paseo de las Americas,Av. Pres Figueroa Alcorta 6400,-58.43522348866,-34.5530794109,363380.0,FIT,FEMALE,2,11,21,11
2853452,23830699,697,2024-11-11 21:02:42,137,137 - AZOPARDO Y CHILE,AZOPARDO 700,-58.3674923,-34.6155977,2024-11-11 21:14:19,130,130 - RETIRO II,Av. Dr. José María Ramos Mejía 1350,-58.37436403,-34.5917376,595437.0,FIT,MALE,2,11,21,11
2209946,23830700,1705,2024-11-11 21:02:44,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,2024-11-11 21:31:09,187,261 - QUINTEROS LIDORO,"1483 Quinteros, Lidoro J. Av.",-58.45089699999999,-34.552571,1157909.0,FIT,FEMALE,2,11,21,11
2753926,23830701,1505,2024-11-11 21:03:01,75,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,2024-11-11 21:28:06,120,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.409287600000006,-34.617509,961161.0,FIT,MALE,3,11,21,11
2854116,23830702,567,2024-11-11 21:03:08,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 21:12:35,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,671898.0,FIT,MALE,3,11,21,11
2056778,23830703,22,2024-11-11 21:03:09,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 21:03:31,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,1248239.0,FIT,FEMALE,3,11,21,11
2210593,23830705,941,2024-11-11 21:03:11,277,292 - PLAZA BOLIVIA,Olleros Av. & Del Libertador Av.,-58.436115,-34.563539,2024-11-11 21:18:52,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,955100.0,FIT,MALE,3,11,21,11
2210650,23830704,954,2024-11-11 21:03:11,277,292 - PLAZA BOLIVIA,Olleros Av. & Del Libertador Av.,-58.436115,-34.563539,2024-11-11 21:19:05,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,1233102.0,FIT,FEMALE,3,11,21,11
2396524,23830706,1548,2024-11-11 21:03:24,49,049 - 33 Orientales,Constitución 4288,-58.42481977731553,-34.629176084274704,2024-11-11 21:29:12,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,967344.0,FIT,OTHER,3,11,21,11
2753881,23830707,219,2024-11-11 21:03:25,41,041 - PARQUE PATRICIOS II,Av Caseros 3015,-58.40588830000001,-34.6371232,2024-11-11 21:07:04,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,76916.0,FIT,MALE,3,11,21,11
2843928,23830708,496,2024-11-11 21:03:32,65,065 - Julián Álvarez,3822 Guemes,-58.4157873,-34.5873124,2024-11-11 21:11:48,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,701268.0,FIT,MALE,3,11,21,11
2056773,23830709,41,2024-11-11 21:03:45,87,087 - Guayaquil,Guayaquil & Doblas,-58.4314942,-34.619845,2024-11-11 21:04:26,87,087 - Guayaquil,Guayaquil & Doblas,-58.4314942,-34.619845,1152934.0,FIT,MALE,3,11,21,11
2380371,23830711,782,2024-11-11 21:03:47,322,289 - MONTAÑESES,2786 Montañeses,-58.454181,-34.551304,2024-11-11 21:16:49,358,249 - Vidal,Vidal 2501,-58.46364346441801,-34.56031055981906,358299.0,FIT,FEMALE,3,11,21,11
2853507,23830712,716,2024-11-11 21:03:52,86,086 - SAAVEDRA,1019 Saavedra,-58.4016808,-34.6212681,2024-11-11 21:15:48,169,169 - FACULTAD DE PSICOLOGIA,Av. Hipólito Yrigoyen 3417,-58.41497103862304,-34.613071183327094,1102879.0,FIT,FEMALE,3,11,21,11
2210286,23830713,473,2024-11-11 21:04:03,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,2024-11-11 21:11:56,69,069 - Ecuador,"1226 Ecuador & Mansilla, Lucio Norberto, General",-58.4046092,-34.5961006,1171203.0,ICONIC,MALE,4,11,21,11
